text,label
FedEx: delivery failed. Reschedule: http://bit.ly/secure-login,SCAM
Reminder: dentist appointment on Friday at 1:00 PM.,SAFE
Reminder: dentist appointment on Friday at 3:15 PM.,SAFE
Meeting moved to Tuesday 11:30 AM.,SAFE
Thanks for your help today!,SAFE
Package delivered to your front door.,SAFE
Dinner at Cafe Luna tonight?,SAFE
Your Amazon order #754 has shipped.,SAFE
Library book due on Thursday.,SAFE
Thanks for your help today!,SAFE
Student loan forgiveness approved. Call 877-333-9090 to process.,SCAM
Package delivered to your front door.,SAFE
Thanks for your help today!,SAFE
Your Amazon order #986 has shipped.,SAFE
Mom: Call me when you land.,SAFE
Invoice paid. Receipt attached.,SAFE
Thanks for your help today!,SAFE
Dinner at The Diner tonight?,SAFE
FedEx: delivery failed. Reschedule: http://short.co/pay-fee,SCAM
Mom: Call me when you land.,SAFE
URGENT: Call us immediately at 877-333-9090 to avoid account suspension.,SCAM
FedEx: delivery failed. Reschedule: http://bit.ly/secure-login,SCAM
URGENT: Your bank account has been locked. Verify now: http://short.co/pay-fee,SCAM
URGENT: Call us immediately at 888-404-5000 to avoid account suspension.,SCAM
Mom: Call me when you land.,SAFE
Mom: Call me when you land.,SAFE
Dinner at The Diner tonight?,SAFE
Netflix membership expired. Reactivate now: http://bit.ly/secure-login,SCAM
Reminder: dentist appointment on Monday at 3:15 PM.,SAFE
Your Amazon order #299 has shipped.,SAFE
Your Amazon order #187 has shipped.,SAFE
FedEx: delivery failed. Reschedule: http://bit.ly/secure-login,SCAM
Package delivered to your front door.,SAFE
FedEx: delivery failed. Reschedule: http://short.co/pay-fee,SCAM
Your SSN is flagged. Call 877-333-9090 now to verify your identity.,SCAM
"Hey, are you free for lunch tomorrow at 1:00 PM?",SAFE
Thanks for your help today!,SAFE
Library book due on Wednesday.,SAFE
Reminder: dentist appointment on Monday at 3:15 PM.,SAFE
Invoice paid. Receipt attached.,SAFE
Netflix membership expired. Reactivate now: http://short.co/pay-fee,SCAM
Library book due on Thursday.,SAFE
Your SSN is flagged. Call 877-333-9090 now to verify your identity.,SCAM
Package delivered to your front door.,SAFE
Your warranty is expiring. Contact 877-333-9090 to extend coverage.,SCAM
Package delivered to your front door.,SAFE
Mom: Call me when you land.,SAFE
Library book due on Tuesday.,SAFE
Package delivered to your front door.,SAFE
Package delivered to your front door.,SAFE
Your SSN is flagged. Call 800-555-1212 now to verify your identity.,SCAM
Meeting moved to Tuesday 11:30 AM.,SAFE
Your Amazon order #832 has shipped.,SAFE
Thanks for your help today!,SAFE
Netflix membership expired. Reactivate now: http://short.co/pay-fee,SCAM
Reminder: dentist appointment on Wednesday at 1:00 PM.,SAFE
Thanks for your help today!,SAFE
Invoice paid. Receipt attached.,SAFE
Package delivered to your front door.,SAFE
Invoice paid. Receipt attached.,SAFE
"Hey, are you free for lunch tomorrow at 11:30 AM?",SAFE
Final notice: unpaid tax balance. Pay fee: http://bit.ly/secure-login,SCAM
Mom: Call me when you land.,SAFE
Reminder: dentist appointment on Monday at 3:15 PM.,SAFE
Reminder: dentist appointment on Monday at 9:00 AM.,SAFE
Your Amazon order #492 has shipped.,SAFE
Invoice paid. Receipt attached.,SAFE
Congratulations! You won a new iPhone. Claim here: http://bit.ly/secure-login,SCAM
Thanks for your help today!,SAFE
Netflix membership expired. Reactivate now: http://short.co/pay-fee,SCAM
"Hey, are you free for lunch tomorrow at 1:00 PM?",SAFE
Library book due on Friday.,SAFE
FedEx: delivery failed. Reschedule: http://bit.ly/secure-login,SCAM
Meeting moved to Wednesday 11:30 AM.,SAFE
"Hey, are you free for lunch tomorrow at 9:00 AM?",SAFE
"Hey, are you free for lunch tomorrow at 9:00 AM?",SAFE
Package delivered to your front door.,SAFE
Dinner at Cafe Luna tonight?,SAFE
FedEx: delivery failed. Reschedule: https://tinyurl.com/verify-now,SCAM
"Hey, are you free for lunch tomorrow at 1:00 PM?",SAFE
Library book due on Thursday.,SAFE
Reminder: dentist appointment on Wednesday at 9:00 AM.,SAFE
Your Amazon order #223 has shipped.,SAFE
Meeting moved to Friday 3:15 PM.,SAFE
Final notice: unpaid tax balance. Pay fee: http://short.co/pay-fee,SCAM
Your Amazon order #619 has shipped.,SAFE
Meeting moved to Thursday 9:00 AM.,SAFE
FedEx: delivery failed. Reschedule: http://short.co/pay-fee,SCAM
Your Amazon order #710 has shipped.,SAFE
Invoice paid. Receipt attached.,SAFE
Student loan forgiveness approved. Call 877-333-9090 to process.,SCAM
Final notice: unpaid tax balance. Pay fee: https://tinyurl.com/verify-now,SCAM
FedEx: delivery failed. Reschedule: http://bit.ly/secure-login,SCAM
"Hey, are you free for lunch tomorrow at 1:00 PM?",SAFE
This is the IRS. Immediate payment required today at 800-555-1212.,SCAM
Package delivered to your front door.,SAFE
Mom: Call me when you land.,SAFE
URGENT: Your bank account has been locked. Verify now: http://short.co/pay-fee,SCAM
Library book due on Tuesday.,SAFE
Netflix membership expired. Reactivate now: http://short.co/pay-fee,SCAM
Your warranty is expiring. Contact 877-333-9090 to extend coverage.,SCAM
Thanks for your help today!,SAFE
Final notice: unpaid tax balance. Pay fee: http://short.co/pay-fee,SCAM
Meeting moved to Wednesday 9:00 AM.,SAFE
Meeting moved to Tuesday 11:30 AM.,SAFE
Meeting moved to Tuesday 3:15 PM.,SAFE
Your Amazon order #661 has shipped.,SAFE
Invoice paid. Receipt attached.,SAFE
Dinner at Sakura tonight?,SAFE
Meeting moved to Tuesday 11:30 AM.,SAFE
"Hey, are you free for lunch tomorrow at 1:00 PM?",SAFE
Library book due on Thursday.,SAFE
Invoice paid. Receipt attached.,SAFE
Your Amazon order #656 has shipped.,SAFE
Congratulations! You won a new iPhone. Claim here: http://short.co/pay-fee,SCAM
Invoice paid. Receipt attached.,SAFE
"Hey, are you free for lunch tomorrow at 11:30 AM?",SAFE
Invoice paid. Receipt attached.,SAFE
Thanks for your help today!,SAFE
Thanks for your help today!,SAFE
Netflix membership expired. Reactivate now: http://bit.ly/secure-login,SCAM
Congratulations! You won a new iPhone. Claim here: https://tinyurl.com/verify-now,SCAM
Your Amazon order #145 has shipped.,SAFE
Thanks for your help today!,SAFE
Congratulations! You won a new iPhone. Claim here: https://tinyurl.com/verify-now,SCAM
Mom: Call me when you land.,SAFE
Your SSN is flagged. Call 800-555-1212 now to verify your identity.,SCAM
Mom: Call me when you land.,SAFE
Dinner at Cafe Luna tonight?,SAFE
Library book due on Monday.,SAFE
Library book due on Friday.,SAFE
Your SSN is flagged. Call 877-333-9090 now to verify your identity.,SCAM
Reminder: dentist appointment on Thursday at 11:30 AM.,SAFE
Your Amazon order #196 has shipped.,SAFE
Dinner at The Diner tonight?,SAFE
Your SSN is flagged. Call 877-333-9090 now to verify your identity.,SCAM
Mom: Call me when you land.,SAFE
Thanks for your help today!,SAFE
FedEx: delivery failed. Reschedule: https://tinyurl.com/verify-now,SCAM
Dinner at Sakura tonight?,SAFE
Netflix membership expired. Reactivate now: http://bit.ly/secure-login,SCAM
Your SSN is flagged. Call 877-333-9090 now to verify your identity.,SCAM
Dinner at Sakura tonight?,SAFE
Dinner at Cafe Luna tonight?,SAFE
Library book due on Wednesday.,SAFE
Congratulations! You won a new iPhone. Claim here: http://short.co/pay-fee,SCAM
Your Amazon order #648 has shipped.,SAFE
Your Amazon order #243 has shipped.,SAFE
Meeting moved to Friday 9:00 AM.,SAFE
Thanks for your help today!,SAFE
"Hey, are you free for lunch tomorrow at 11:30 AM?",SAFE
Mom: Call me when you land.,SAFE
Final notice: unpaid tax balance. Pay fee: http://short.co/pay-fee,SCAM
Your Amazon order #260 has shipped.,SAFE
Package delivered to your front door.,SAFE
Your Amazon order #591 has shipped.,SAFE
Invoice paid. Receipt attached.,SAFE
This is the IRS. Immediate payment required today at 888-404-5000.,SCAM
URGENT: Your bank account has been locked. Verify now: http://bit.ly/secure-login,SCAM
Mom: Call me when you land.,SAFE
Meeting moved to Wednesday 1:00 PM.,SAFE
"Hey, are you free for lunch tomorrow at 3:15 PM?",SAFE
Library book due on Thursday.,SAFE
Mom: Call me when you land.,SAFE
Reminder: dentist appointment on Tuesday at 1:00 PM.,SAFE
Your Amazon order #503 has shipped.,SAFE
Dinner at Cafe Luna tonight?,SAFE
Invoice paid. Receipt attached.,SAFE
Your SSN is flagged. Call 800-555-1212 now to verify your identity.,SCAM
FedEx: delivery failed. Reschedule: http://bit.ly/secure-login,SCAM
Congratulations! You won a new iPhone. Claim here: http://bit.ly/secure-login,SCAM
Congratulations! You won a new iPhone. Claim here: https://tinyurl.com/verify-now,SCAM
Thanks for your help today!,SAFE
Student loan forgiveness approved. Call 800-555-1212 to process.,SCAM
Reminder: dentist appointment on Wednesday at 1:00 PM.,SAFE
Package delivered to your front door.,SAFE
Mom: Call me when you land.,SAFE
FedEx: delivery failed. Reschedule: http://bit.ly/secure-login,SCAM
Reminder: dentist appointment on Friday at 11:30 AM.,SAFE
"Hey, are you free for lunch tomorrow at 9:00 AM?",SAFE
Package delivered to your front door.,SAFE
Thanks for your help today!,SAFE
This is the IRS. Immediate payment required today at 888-404-5000.,SCAM
"Hey, are you free for lunch tomorrow at 11:30 AM?",SAFE
Library book due on Tuesday.,SAFE
Reminder: dentist appointment on Friday at 1:00 PM.,SAFE
Package delivered to your front door.,SAFE
Meeting moved to Monday 3:15 PM.,SAFE
Mom: Call me when you land.,SAFE
"Hey, are you free for lunch tomorrow at 3:15 PM?",SAFE
Reminder: dentist appointment on Monday at 3:15 PM.,SAFE
Thanks for your help today!,SAFE
Reminder: dentist appointment on Friday at 1:00 PM.,SAFE
Your Amazon order #188 has shipped.,SAFE
Mom: Call me when you land.,SAFE
Meeting moved to Tuesday 9:00 AM.,SAFE
Your SSN is flagged. Call 888-404-5000 now to verify your identity.,SCAM
Congratulations! You won a new iPhone. Claim here: http://bit.ly/secure-login,SCAM
Package delivered to your front door.,SAFE
Thanks for your help today!,SAFE
This is the IRS. Immediate payment required today at 877-333-9090.,SCAM
Reminder: dentist appointment on Friday at 11:30 AM.,SAFE
This is the IRS. Immediate payment required today at 877-333-9090.,SCAM
Library book due on Thursday.,SAFE
Your Amazon order #831 has shipped.,SAFE
Thanks for your help today!,SAFE
URGENT: Call us immediately at 877-333-9090 to avoid account suspension.,SCAM
Dinner at The Diner tonight?,SAFE
Reminder: dentist appointment on Wednesday at 1:00 PM.,SAFE
Dinner at The Diner tonight?,SAFE
"Hey, are you free for lunch tomorrow at 3:15 PM?",SAFE
Library book due on Tuesday.,SAFE
Invoice paid. Receipt attached.,SAFE
URGENT: Call us immediately at 800-555-1212 to avoid account suspension.,SCAM
Thanks for your help today!,SAFE
This is the IRS. Immediate payment required today at 888-404-5000.,SCAM
Invoice paid. Receipt attached.,SAFE
Dinner at The Diner tonight?,SAFE
Invoice paid. Receipt attached.,SAFE
Your warranty is expiring. Contact 800-555-1212 to extend coverage.,SCAM
Package delivered to your front door.,SAFE
"Hey, are you free for lunch tomorrow at 11:30 AM?",SAFE
Meeting moved to Wednesday 11:30 AM.,SAFE
URGENT: Your bank account has been locked. Verify now: http://bit.ly/secure-login,SCAM
Library book due on Wednesday.,SAFE
Invoice paid. Receipt attached.,SAFE
Thanks for your help today!,SAFE
Congratulations! You won a new iPhone. Claim here: http://bit.ly/secure-login,SCAM
Library book due on Tuesday.,SAFE
Package delivered to your front door.,SAFE
Your SSN is flagged. Call 877-333-9090 now to verify your identity.,SCAM
Thanks for your help today!,SAFE
Library book due on Monday.,SAFE
Mom: Call me when you land.,SAFE
Invoice paid. Receipt attached.,SAFE
Dinner at The Diner tonight?,SAFE
Meeting moved to Tuesday 3:15 PM.,SAFE
Dinner at Sakura tonight?,SAFE
Mom: Call me when you land.,SAFE
Meeting moved to Monday 9:00 AM.,SAFE
Invoice paid. Receipt attached.,SAFE
Reminder: dentist appointment on Friday at 11:30 AM.,SAFE
This is the IRS. Immediate payment required today at 888-404-5000.,SCAM
Invoice paid. Receipt attached.,SAFE
URGENT: Your bank account has been locked. Verify now: http://short.co/pay-fee,SCAM
Package delivered to your front door.,SAFE
"Hey, are you free for lunch tomorrow at 9:00 AM?",SAFE
"Hey, are you free for lunch tomorrow at 9:00 AM?",SAFE
Reminder: dentist appointment on Wednesday at 3:15 PM.,SAFE
Final notice: unpaid tax balance. Pay fee: https://tinyurl.com/verify-now,SCAM
Reminder: dentist appointment on Tuesday at 3:15 PM.,SAFE
URGENT: Your bank account has been locked. Verify now: http://short.co/pay-fee,SCAM
Thanks for your help today!,SAFE
This is the IRS. Immediate payment required today at 877-333-9090.,SCAM
Meeting moved to Thursday 3:15 PM.,SAFE
Package delivered to your front door.,SAFE
Mom: Call me when you land.,SAFE
Dinner at Cafe Luna tonight?,SAFE
Thanks for your help today!,SAFE
"Hey, are you free for lunch tomorrow at 1:00 PM?",SAFE
Library book due on Monday.,SAFE
Dinner at The Diner tonight?,SAFE
Your Amazon order #505 has shipped.,SAFE
Invoice paid. Receipt attached.,SAFE
"Hey, are you free for lunch tomorrow at 9:00 AM?",SAFE
Your SSN is flagged. Call 877-333-9090 now to verify your identity.,SCAM
Invoice paid. Receipt attached.,SAFE
Package delivered to your front door.,SAFE
"Hey, are you free for lunch tomorrow at 11:30 AM?",SAFE
Dinner at Cafe Luna tonight?,SAFE
Your Amazon order #652 has shipped.,SAFE
FedEx: delivery failed. Reschedule: http://bit.ly/secure-login,SCAM
URGENT: Your bank account has been locked. Verify now: https://tinyurl.com/verify-now,SCAM
"Hey, are you free for lunch tomorrow at 1:00 PM?",SAFE
Dinner at The Diner tonight?,SAFE
Netflix membership expired. Reactivate now: https://tinyurl.com/verify-now,SCAM
Dinner at The Diner tonight?,SAFE
Your Amazon order #532 has shipped.,SAFE
Dinner at Cafe Luna tonight?,SAFE
Thanks for your help today!,SAFE
Student loan forgiveness approved. Call 888-404-5000 to process.,SCAM
Thanks for your help today!,SAFE
Thanks for your help today!,SAFE
Invoice paid. Receipt attached.,SAFE
Netflix membership expired. Reactivate now: http://bit.ly/secure-login,SCAM
Your Amazon order #930 has shipped.,SAFE
Thanks for your help today!,SAFE
Meeting moved to Friday 1:00 PM.,SAFE
Mom: Call me when you land.,SAFE
Your Amazon order #187 has shipped.,SAFE
FedEx: delivery failed. Reschedule: http://bit.ly/secure-login,SCAM
Your Amazon order #451 has shipped.,SAFE
Thanks for your help today!,SAFE
Meeting moved to Wednesday 1:00 PM.,SAFE
Congratulations! You won a new iPhone. Claim here: http://bit.ly/secure-login,SCAM
Dinner at Cafe Luna tonight?,SAFE
Package delivered to your front door.,SAFE
Package delivered to your front door.,SAFE
Meeting moved to Tuesday 11:30 AM.,SAFE
Invoice paid. Receipt attached.,SAFE
FedEx: delivery failed. Reschedule: http://bit.ly/secure-login,SCAM
Invoice paid. Receipt attached.,SAFE
Reminder: dentist appointment on Wednesday at 11:30 AM.,SAFE
Thanks for your help today!,SAFE
Invoice paid. Receipt attached.,SAFE
Thanks for your help today!,SAFE
Thanks for your help today!,SAFE
Mom: Call me when you land.,SAFE
Library book due on Wednesday.,SAFE
Meeting moved to Monday 11:30 AM.,SAFE
Invoice paid. Receipt attached.,SAFE
Student loan forgiveness approved. Call 888-404-5000 to process.,SCAM
URGENT: Call us immediately at 877-333-9090 to avoid account suspension.,SCAM
Meeting moved to Friday 9:00 AM.,SAFE
Thanks for your help today!,SAFE
Library book due on Friday.,SAFE
"Hey, are you free for lunch tomorrow at 1:00 PM?",SAFE
Package delivered to your front door.,SAFE
Library book due on Thursday.,SAFE
Dinner at Cafe Luna tonight?,SAFE
This is the IRS. Immediate payment required today at 877-333-9090.,SCAM
This is the IRS. Immediate payment required today at 888-404-5000.,SCAM
Reminder: dentist appointment on Friday at 9:00 AM.,SAFE
Thanks for your help today!,SAFE
Meeting moved to Thursday 9:00 AM.,SAFE
Your Amazon order #103 has shipped.,SAFE
Dinner at The Diner tonight?,SAFE
Final notice: unpaid tax balance. Pay fee: https://tinyurl.com/verify-now,SCAM
Student loan forgiveness approved. Call 877-333-9090 to process.,SCAM
Invoice paid. Receipt attached.,SAFE
Thanks for your help today!,SAFE
"Hey, are you free for lunch tomorrow at 1:00 PM?",SAFE
"Hey, are you free for lunch tomorrow at 9:00 AM?",SAFE
Library book due on Tuesday.,SAFE
Your warranty is expiring. Contact 888-404-5000 to extend coverage.,SCAM
Netflix membership expired. Reactivate now: https://tinyurl.com/verify-now,SCAM
Dinner at The Diner tonight?,SAFE
Dinner at The Diner tonight?,SAFE
Dinner at Cafe Luna tonight?,SAFE
Meeting moved to Wednesday 9:00 AM.,SAFE
Mom: Call me when you land.,SAFE
"Hey, are you free for lunch tomorrow at 3:15 PM?",SAFE
Your Amazon order #809 has shipped.,SAFE
Library book due on Thursday.,SAFE
Package delivered to your front door.,SAFE
Reminder: dentist appointment on Friday at 3:15 PM.,SAFE
Netflix membership expired. Reactivate now: http://short.co/pay-fee,SCAM
Netflix membership expired. Reactivate now: http://short.co/pay-fee,SCAM
Reminder: dentist appointment on Wednesday at 9:00 AM.,SAFE
Library book due on Monday.,SAFE
FedEx: delivery failed. Reschedule: http://short.co/pay-fee,SCAM
Meeting moved to Thursday 11:30 AM.,SAFE
